"street",paris,"Plaisance","avenue de la Porte de Vanves"
"street",paris,"Plaisance","rue Claude Garamond"
"street",paris,"Plaisance","allée du Chef d'Escadron De Guillebon"
"street",paris,"Plaisance","rue du Commandant René Mouchotte"
"street",paris,"Combat","rue des Alouettes"
"street",paris,"Salpêtrière","voie FW/13"
"street",paris,"Amérique","rue Blanche-Antoinette"
"street",paris,"Combat","rue Baste"
"street",paris,"Combat","passage Dubois"
"street",paris,"Gare","rue Marie-Andrée Lagroua Weill-Hallé"
"street",paris,"Combat","rue des Dunes"
"street",paris,"Pont de Flandre","allée des Eiders"
"street",paris,"Combat","villa Fleurie"
"street",paris,"Pont de Flandre","rue Forceval"
"street",paris,"Mail","rue Saint-Joseph"
"street",paris,"Mail","rue de la Jussienne"
"street",paris,"Bonne Nouvelle","allée Pierre Lazareff"
"street",paris,"Vivienne","rue de Louvois"
"street",paris,"Bonne Nouvelle","rue de la Lune"
"street",paris,"Bonne Nouvelle","rue de la Ville Neuve"
"street",paris,"Bonne Nouvelle","impasse des Peintres"
"street",paris,"Vivienne","passage des Princes"
"street",paris,"Vivienne","rue Rameau"
"street",paris,"Bonne Nouvelle","rue Notre-Dame de Recouvrance"
"street",paris,"Mail","rue d'Uzès"
"street",paris,"Arts et Métiers","rue Réaumur"
"street",paris,"Bonne Nouvelle","boulevard Saint-Denis"
"street",paris,"Archives","rue des Arquebusiers"
"street",paris,"Archives","voie B/3"
"street",paris,"Arts et Métiers","passage Barrois"
"street",paris,"Arts et Métiers","rue Borda"
"street",paris,"Sainte-Avoye","rue Chapon"
"street",paris,"Sainte-Avoye","rue Michel Le Comte"
"street",paris,"Archives","rue des Quatre Fils"
"street",paris,"Enfants Rouges","rue du Forez"
"street",paris,"Archives","rue des Coutures Saint-Gervais"
"street",paris,"Arts et Métiers","rue des Gravilliers"
"street",paris,"Arts et Métiers","rue Cunin-Gridaine"
"street",paris,"Sainte-Avoye","passage des Ménétriers"
"street",paris,"Arts et Métiers","rue Meslay"
"street",paris,"Arts et Métiers","rue Notre-Dame de Nazareth"
"street",paris,"Archives","rue du Perche"
"street",paris,"Enfants Rouges","rue de Picardie"
"street",paris,"Arts et Métiers","impasse de la Planchette"
"street",paris,"Archives","place de Thorigny"
"street",paris,"Enfants Rouges","rue Dupetit-Thouars"
"street",paris,"Archives","rue du Grand Veneur"
"street",paris,"Arts et Métiers","passage du Vertbois"
"street",paris,"Arts et Métiers","rue Volta"
"street",paris,"Sainte-Avoye","rue Beaubourg"
"street",paris,"Archives","rue des Francs Bourgeois"
"street",paris,"Enfants Rouges","boulevard des Filles du Calvaire"
"street",paris,"Notre-Dame","quai de Bourbon"
"street",paris,"Saint-Merri","square Sainte-Croix de la Bretonnerie"
"street",paris,"Arsenal","rue Castex"
"street",paris,"Notre-Dame","rue de la Colombe"
"street",paris,"Arsenal","rue Jules Cousin"
"street",paris,"Saint-Merri","rue de la Coutellerie"
"street",paris,"Saint-Merri","pont Notre-Dame"
"street",paris,"Saint-Gervais","rue des Écouffes"
"street",paris,"Saint-Gervais","rue de Fourcy"
"street",paris,"Saint-Gervais","rue des Mauvais Garçons"
"street",paris,"Saint-Gervais","rue de Jarente"
"street",paris,"Saint-Merri","place Edmond Michelet"
"street",paris,"Arsenal","rue du Petit Musc"
"street",paris,"Saint-Gervais","rue Necker"
"street",paris,"Saint-Gervais","passage Saint-Paul"
"street",paris,"Arsenal","rue Neuve Saint-Pierre"
"street",paris,"Saint-Merri","place Georges Pompidou"
"street",paris,"Notre-Dame","rue des Deux Ponts"
"street",paris,"Saint-Gervais","rue du Prévôt"
"street",paris,"Saint-Merri","rue du Renard"
"street",paris,"Saint-Merri","place Igor Stravinsky"
"street",paris,"Arsenal","rue de Sully"
"street",paris,"Saint-Gervais","rue du Trésor"
"street",paris,"Notre-Dame","rue des Ursins"
"street",paris,"Notre-Dame","pont au Double"
"street",paris,"Notre-Dame","pont de la Tournelle"
"street",paris,"Chaussée d'Antin","cité d'Antin"
"street",paris,"Rochechouart","place d'Anvers"
"street",paris,"Saint-Georges","rue Ballu"
"street",paris,"Faubourg Montmartre","rue de la Grange Batelière"
"street",paris,"Saint-Georges","rue La Bruyère"
"street",paris,"Faubourg Montmartre","rue Cadet"
"street",paris,"Saint-Georges","cité Chaptal"
"street",paris,"Saint-Georges","passage Collin"
"street",paris,"Rochechouart","cité Condorcet"
"street",paris,"Faubourg Montmartre","rue du Conservatoire"
"street",paris,"Rochechouart","rue Cretet"
"street",paris,"Saint-Georges","place d'Estienne d'Orves"
"street",paris,"Saint-Georges","rue Duperré"
"street",paris,"Saint-Georges","rue Paul Escudier"
"street",paris,"Rochechouart","cité Fénelon"
"street",paris,"Auteuil","rue Claude Lorrain"
"street",paris,"Muette","voie M/16"
"street",paris,"Auteuil","square Malherbe"
"street",paris,"Auteuil","rue de la Mission Marchand"
"street",paris,"Muette","rue des Marronniers"
"street",paris,"Muette","rue Massenet"
"street",paris,"Porte Dauphine","rue Mérimée"
"street",paris,"Auteuil","villa Émile Meyer"
"street",paris,"Auteuil","Villa de Montmorency"
"street",paris,"Auteuil","avenue de Montmorency"
"street",paris,"Auteuil","boulevard de Montmorency"
"street",paris,"Porte Dauphine","rue Mony"
"street",paris,"Auteuil","route de la Seine à la Butte Mortemart"
"street",paris,"Auteuil","villa Mozart"
"street",paris,"Chaillot","avenue Albert De Mun"
"street",paris,"Chaillot","rue Newton"
"street",paris,"Muette","rue Nicolo"
"street",paris,"Auteuil","rue Lecomte Du Noüy"
"street",paris,"Auteuil","route des Lacs À Passy"
"street",paris,"Muette","rue de Passy"
"street",paris,"Chaillot","rue Pergolèse"
"street",paris,"Chaillot","rue des Frères Périer"
"street",paris,"Chaillot","rue Piccini"
"street",paris,"Porte Dauphine","impasse des Prêtres"
"street",paris,"Auteuil","impasse Raffet"
"street",paris,"Muette","square du Ranelagh"
"street",paris,"Muette","rue du Ranelagh"
"street",paris,"Auteuil","chemin des Réservoirs"
"street",paris,"Chaillot","rue Léonce Reynaud"
"street",paris,"Muette","rue Jean Richepin"
"street",paris,"Auteuil","avenue Théodore Rousseau"
"street",paris,"Auteuil","avenue de l'Abbé Roussel"
"street",paris,"Chaillot","rue Rude"
"street",paris,"Auteuil","rue George Sand"
"street",paris,"Muette","boulevard Jules Sandeau"
"street",paris,"Auteuil","rue Victorien Sardou"
"street",paris,"Auteuil","pont de Suresnes"
"street",paris,"Muette","rue Le Tasse"
"street",paris,"Chaillot","avenue des Nations Unies"
"street",paris,"Chaillot","place des États-Unis"
"street",paris,"Muette","rue Vineuse"
"street",paris,"Muette","voie W/16"
"street",paris,"Porte Dauphine","rue Adolphe Yvon"
"street",paris,"Porte Dauphine","avenue de Neuilly"
"street",paris,"Ternes","rue Émile Allez"
"street",paris,"Epinettes","rue des Apennins"
"street",paris,"Ternes","rue d'Armenonville"
"street",paris,"Ternes","villa Aublet"
"street",paris,"Batignolles","voie AV/17"
"street",paris,"Plaine de Monceaux","square de l'Aveyron"
"street",paris,"Plaine de Monceaux","voie AY/17"
"street",paris,"Plaine de Monceaux","rue Théodore De Banville"
"street",paris,"Ternes","voie BB/17"
"street",paris,"Ternes","voie BC/17"
"street",paris,"Ternes","rue Belidor"
"street",paris,"Plaine de Monceaux","rue Jacques Bingen"
"street",paris,"Ternes","voie BJ/17"
"street",paris,"Plaine de Monceaux","rue Paul Borel"
"street",paris,"Plaine de Monceaux","place du Brésil"
"street",paris,"Plaine de Monceaux","square de la Dordogne"
"street",paris,"Batignolles","boulevard de Douaumont"
"street",paris,"Ternes","avenue de Péterhof"
"street",paris,"Clignancourt","rue Bervic"
"street",paris,"Clignancourt","rue des Portes Blanches"
"street",paris,"Grandes Carrières","rue Fauvet"
"street",paris,"Clignancourt","rue Feutrier"
"street",paris,"Clignancourt","impasse Letort"
"street",paris,"Charonne","rue Michel De Bourges"
"street",paris,"Epinettes","passage Petit Cerf"
"street",paris,"Plaine de Monceaux","rue Cernuschi"
"street",paris,"Ternes","place de la Porte de Champerret"
"street",paris,"Ternes","avenue de la Chapelle"
"street",paris,"Plaine de Monceaux","avenue des Chasseurs"
"street",paris,"Epinettes","rue Collette"
"street",paris,"Ternes","impasse des Deux Cousins"
"street",paris,"Batignolles","rue de la Crèche"
"street",paris,"Plaine de Monceaux","rue Curnonsky"
"street",paris,"Grandes Carrières","rue de la Mire"
"street",paris,"Grandes Carrières","rue Montcalm"
"street",paris,"Grandes Carrières","rue de la Moskova"
"street",paris,"Grandes Carrières","voie N/18"
"street",paris,"Grandes Carrières","place Nattier"
"street",paris,"Grandes Carrières","rue Gérard De Nerval"
"street",paris,"Clignancourt","rue Charles Nodier"
"street",paris,"Clignancourt","rue du Nord"
"street",paris,"Clignancourt","rue Norvins"
"street",paris,"Clignancourt","square Ornano"
"street",paris,"Clignancourt","boulevard Ornano"
"street",paris,"Clignancourt","rue d'Orsel"
"street",paris,"Grandes Carrières","place Constantin Pecqueur"
"street",paris,"Grandes Carrières","rue Robert Planquette"
"street",paris,"Goutte d'Or","villa Poissonnière"
"street",paris,"Grandes Carrières","rue Puget"
"street",paris,"Grandes Carrières","rue Ravignan"
"street",paris,"Grandes Carrières","impasse Robert"
"street",paris,"Clignancourt","rue Saint-Rustique"
"street",paris,"Clignancourt","rue André Del Sarte"
"street",paris,"Grandes Carrières","rue des Saules"
"street",paris,"Clignancourt","rue de Sofia"
"street",paris,"Clignancourt","rue Eugène Süe"
"street",paris,"Montparnasse","rue Cassini"
"street",paris,"Montparnasse","impasse Cels"
"street",paris,"Montparnasse","rue Cels"
"street",paris,"Petit Montrouge","place de la Porte de Châtillon"
"street",paris,"Petit Montrouge","square de Châtillon"
"street",paris,"Petit Montrouge","Les Portiques D'Orléans"
"street",paris,"Parc de Montsouris","passage Dareau"
"street",paris,"Petit Montrouge","rue Alphonse Daudet"
"street",paris,"Montparnasse","rue Deparcieux"
"street",paris,"Plaisance","avenue de la Porte Didot"
"street",paris,"Plaisance","rue Didot"
"street",paris,"Petit Montrouge","rue Adolphe Focillon"
"street",paris,"Parc de Montsouris","rue Gauguet"
"street",paris,"Parc de Montsouris","rue Gazan"
"street",paris,"Petit Montrouge","rue Sophie Germain"
"street",paris,"Petit Montrouge","rue Hallé"
"street",paris,"Plaisance","allée des Hortensias"
"street",paris,"Montparnasse","rue Huygens"
"street",paris,"Parc de Montsouris","rue de la Tombe Issoire"
"street",paris,"Montparnasse","rue du Faubourg Saint-Jacques"
"street",paris,"Plaisance","passage Joanès"
"street",paris,"Plaisance","rue des Jonquilles"
"street",paris,"Montparnasse","rue Lalande"
"street",paris,"Plaisance","rue du Lieutenant Lapeyre"
"street",paris,"Plaisance","rue du Moulin des Lapins"
"street",paris,"Petit Montrouge","rue Leneveux"
"street",paris,"Plaisance","rue du Général De Maud'Huy"
"street",paris,"Montparnasse","rue Méchain"
"street",paris,"Plaisance","terrasse Modigliani"
"street",paris,"Petit Montrouge","rue Monticelli"
"street",paris,"Parc de Montsouris","villa du Parc de Montsouris"
"street",paris,"Parc de Montsouris","impasse Nansouty"
"street",paris,"Petit Montrouge","villa d'Orléans"
"street",paris,"Plaisance","rue Pauly"
"street",paris,"Plaisance","rue de Perceval"
"street",paris,"Plaisance","rue Pernety"
"street",paris,"Plaisance","rue Francis De Pressensé"
"street",paris,"Parc de Montsouris","impasse Reille"
"street",paris,"Parc de Montsouris","avenue Reille"
"street",paris,"Petit Montrouge","rue Edmond Rousse"
"street",paris,"Plaisance","rue Pierre Le Roy"
"street",paris,"Plaisance","avenue Marc Sangnier"
"street",paris,"Petit Montrouge","rue Sarrette"
"street",paris,"Parc de Montsouris","villa Seurat"
"street",paris,"Petit Montrouge","rue Nicolas Taunay"
"street",paris,"Plaisance","passage Tenaille"
"street",paris,"Plaisance","rue du Texel"
"street",paris,"Plaisance","rue des Thermopyles"
"street",paris,"Parc de Montsouris","rue de la Cité Universitaire"
"street",paris,"Montparnasse","rue Vandamme"
"street",paris,"Plaisance","rue Bernard De Ventadour"
"street",paris,"Montparnasse","allée Verhaeren"
"street",paris,"Petit Montrouge","villa Virginie"
"street",paris,"Plaisance","voie AP/14"
"street",paris,"Combat","voie AD/19"
"street",paris,"Combat","villa de l'Adour"
"street",paris,"Amérique","villa d'Alsace"
"street",paris,"Amérique","villa Amalia"
"street",paris,"Villette","impasse des Anglais"
"street",paris,"Batignolles","voie CH/17"
"street",paris,"Salpêtrière","voie FX/13"
"street",paris,"Pont de Flandre","voie AO/19"
"street",paris,"Pont de Flandre","place de l'Argonne"
"street",paris,"Pont de Flandre","parvis Rosa Parks"
"street",paris,"Pont de Flandre","voie AT/19"
"street",paris,"Villette","voie B/19"
"street",paris,"Pont de Flandre","rue Barbanègre"
"street",paris,"Pont de Flandre","place Auguste Baron"
"street",paris,"Pont de Flandre","place Charles Tillon"
"street",paris,"Amérique","allée Marius Barroux"
"street",paris,"Villette","rue Bellot"
"street",paris,"Combat","square Bolivar"
"street",paris,"Pont de Flandre","place BZ/19"
"street",paris,"Amérique","rue de Cambo"
"street",paris,"Combat","rue Carducci"
"street",paris,"Combat","rue Cavendish"
"street",paris,"Combat","rue des Chaufourniers"
"street",paris,"Combat","villa des Buttes Chaumont"
"street",paris,"Villette","rue de Chaumont"
"street",paris,"Combat","rue Clavel"
"street",paris,"Amérique","place du Général Cochet"
"street",paris,"Amérique","rue de la Corrèze"
"street",paris,"Amérique","rue Eugénie Cotton"
"street",paris,"Amérique","voie CR/19"
"street",paris,"Amérique","voie CU/19"
"street",paris,"Amérique","voie CX/19"
"street",paris,"Amérique","voie CZ/19"
"street",paris,"Amérique","rue David d'Angers"
"street",paris,"Combat","allée Gabrielle D'Estrées"
"street",paris,"Combat","voie D/19"
"street",paris,"Pont de Flandre","rue Dampierre"
"street",paris,"Pont de Flandre","voie DD/19"
"street",paris,"Muette","impasse Marie de Régnier"
"street",paris,"Villette","rue Euryale Dehaynin"
"street",paris,"Pont de Flandre","voie DG/19"
"street",paris,"Pont de Flandre","rue Jacques Duchesne"
"street",paris,"Villette","rue Duvergier"
"street",paris,"Villette","rue Émélie"
"street",paris,"Combat","rue de l'Équerre"
"street",paris,"Amérique","villa Armand Fallières"
"street",paris,"Saint-Lambert","villa Théodore Deck"
"street",paris,"Saint-Lambert","rue Léon Delhomme"
"street",paris,"Grenelle","allée du Général Denain"
"street",paris,"Saint-Lambert","rue Léon Dierx"
"street",paris,"Saint-Lambert","rue Jules Dupré"
"street",paris,"Javel","rue Duranton"
"street",paris,"Grenelle","rue Béatrix Dussane"
"street",paris,"Saint-Lambert","avenue Sainte-Eugénie"
"street",paris,"Saint-Lambert","rue Ferdinand Fabre"
"street",paris,"Grenelle","rue Fallempin"
"street",paris,"Javel","rue Henry Farman"
"street",paris,"Grenelle","rue Robert De Flers"
"street",paris,"Necker","villa La Fresnaye"
"street",paris,"Saint-Lambert","rue Gager-Gabillot"
"street",paris,"Necker","rue André Gide"
"street",paris,"Grenelle","boulevard de Grenelle"
"street",paris,"Grenelle","passage Du Guesclin"
"street",paris,"Necker","rue Edmond Guillout"
"street",paris,"Javel","rue Gutenberg"
"street",paris,"Saint-Lambert","rue du Hameau"
"street",paris,"Saint-Lambert","rue de l'Harmonie"
"street",paris,"Javel","rue Paul Hervieu"
"street",paris,"Saint-Fargeau","rue Bessie Coleman"
"street",paris,"Javel","rue Jongkind"
"street",paris,"Javel","rue de l'Ingénieur Robert Keller"
"street",paris,"Javel","rue de la Montagne de L'Espérou"
"street",paris,"Javel","rue Lacordaire"
"street",paris,"Saint-Lambert","rue Saint-Lambert"
"street",paris,"Saint-Lambert","rue de Langeac"
"street",paris,"Grenelle","rue du Laos"
"street",paris,"Necker","rue Chasseloup-Laubat"
"street",paris,"Saint-Lambert","rue du Commandant Léandri"
"street",paris,"Saint-Lambert","villa Lecourbe"
"street",paris,"Grenelle","villa Letellier"
"street",paris,"Sainte-Marguerite","cour Saint-Nicolas"
"street",paris,"Folie-Méricourt","rue de l'Orillon"
"street",paris,"Sainte-Marguerite","voie P/11"
"street",paris,"Sainte-Marguerite","impasse Charles Petit"
"street",paris,"Roquette","cité de Phalsbourg"
"street",paris,"Saint-Ambroise","rue Pihet"
"street",paris,"Roquette","impasse Popincourt"
"street",paris,"Folie-Méricourt","impasse Questre"
"street",paris,"Saint Thomas d'Aquin","allée Charlotte Perriand"
"street",paris,"Folie-Méricourt","rue Rampon"
"street",paris,"Saint-Ambroise","impasse Truillot"
"street",paris,"Saint-Ambroise","rue Clotilde De Vaux"
"street",paris,"Saint-Ambroise","rue du Chemin Vert"
"street",paris,"Roquette","passage Viallet"
"street",paris,"Sainte-Marguerite","cité Voltaire"
"street",paris,"Sainte-Marguerite","boulevard de Charonne"
"street",paris,"Bel Air","route de l'Étang"
"street",paris,"Bercy","avenue des Terroirs de France"
"street",paris,"Quinze-Vingts","place Henri Frenay"
"street",paris,"Picpus","route de la Gerbe"
"street",paris,"Bercy","cour du Ginkgo"
"street",paris,"Bel Air","villa Jean Godard"
"street",paris,"Picpus","rue du Docteur Goujon"
"street",paris,"Quinze-Vingts","rue Paul-Henri Grauwin"
"street",paris,"Picpus","route du Fort de Gravelle"
"street",paris,"Picpus","avenue de Gravelle"
"street",paris,"Picpus","rue des Jardiniers"
"street",paris,"Bel Air","La Porte Jaune"
"street",paris,"Bel Air","rue Lasson"
"street",paris,"Picpus","cour d'Alsace-Lorraine"
"street",paris,"Bel Air","route du Lac de Saint-Mandé"
"street",paris,"Picpus","villa de Saint-Mandé"
"street",paris,"Bel Air","cours des Maréchaux"
"street",paris,"Bel Air","rue Messidor"
"street",paris,"Picpus","rue des Meuniers"
"street",paris,"Bel Air","rue Mongenot"
"street",paris,"Bel Air","rue de Montempoivre"
"street",paris,"Bel Air","route Bosquet Mortemart"
"street",paris,"Picpus","cité Moynet"
"street",paris,"Bel Air","avenue de Nogent"
"street",paris,"Salpêtrière","rue Esquirol"
"street",paris,"Charonne","rue Joseph Python"
"street",paris,"Saint-Fargeau","rue Pierre Quillard"
"street",paris,"Saint-Fargeau","rue de l'Adjudant Réau"
"street",paris,"Charonne","square de la Salamandre"
"street",paris,"Charonne","passage Savart"
"street",paris,"Belleville","rue du Sénégal"
"street",paris,"Belleville","rue du Soleil"
"street",paris,"Père Lachaise","rue Soleillet"
"street",paris,"Père Lachaise","passage des Soupirs"
"street",paris,"Saint-Fargeau","rue du Capitaine Tarron"
"street",paris,"Charonne","rue Tolain"
"street",paris,"Charonne","rue Henri Tomasi"
"street",paris,"Saint-Fargeau","passage des Tourelles"
"street",paris,"Charonne","rue Vitruve"
"street",paris,"Charonne","rue Albert Willemetz"
"street",paris,"Saint-Fargeau","voie Z/20"
"street",paris,"Saint-Gervais","allée des Justes de France"
"street",paris,"Parc de Montsouris","avenue de la Sibelle"
"street",paris,"Saint-Fargeau","voie FF/20"
"street",paris,"Petit Montrouge","place Jacques Demy"
"street",paris,"Saint-Fargeau","villa Saint-Fargeau"
"street",paris,"Maison Blanche","voie EQ/13"
"street",paris,"Gros Caillou","rue de Buenos Aires"
"street",paris,"Saint Vincent de Paul","place Jan Karski"
"street",paris,"Villette","rue Henri Noguères"
"street",paris,"Auteuil","avenue Georges Lafont"
"street",paris,"Auteuil","rue Lancret"
"street",paris,"Porte Dauphine","rue de Lasteyrie"
"street",paris,"Auteuil","villa Leconte De Lisle"
"street",paris,"Auteuil","rue Leconte de Lisle"
"street",paris,"Auteuil","villa Claude Lorrain"
"street",paris,"Auteuil","avenue du Maréchal Lyautey"
"street",paris,"Muette","porte de Madrid"
"street",paris,"Chaillot","rue de Magdebourg"
"street",paris,"Chaillot","villa Malakoff"
"street",paris,"Chaillot","rue de la Manutention"
"street",paris,"Auteuil","rue Auguste Maquet"
"street",paris,"Porte Dauphine","boulevard Marbeau"
"street",paris,"Porte Dauphine","rue du Commandant Marchand"
"street",paris,"Porte Dauphine","boulevard Thierry de Martel"
"street",paris,"Muette","rue Maspéro"
"street",paris,"Auteuil","place du Docteur Paul Michaux"
"street",paris,"Porte Dauphine","place Jean Monnet"
"street",paris,"Auteuil","Butte Mortemart"
"street",paris,"Muette","chaussée de la Muette"
"street",paris,"Auteuil","boulevard Murat"
"street",paris,"Porte Dauphine","porte de Neuilly"
"street",paris,"Muette","rue Jacques Offenbach"
"street",paris,"Auteuil","rue du Capitaine Olchanski"
"street",paris,"Muette","place de Passy"
"street",paris,"Auteuil","route de Boulogne à Passy"
"street",paris,"Chaillot","place du Général Patton"
"street",paris,"Chaillot","rue Gaston De Saint-Paul"
"street",paris,"Auteuil","rue des Perchamps"
"street",paris,"Chaillot","rue La Pérouse"
"street",paris,"Auteuil","avenue Perrichont"
"street",paris,"Muette","rue Pétrarque"
"street",paris,"Auteuil","avenue des Peupliers"
"street",paris,"Porte Dauphine","rue Laurent-Pichat"
"street",paris,"Muette","avenue Prudhon"
"street",paris,"Auteuil","rue Raffaëlli"
"street",paris,"Muette","avenue du Ranelagh"
"street",paris,"Muette","square Raynouard"
"street",paris,"Muette","rue Raynouard"
"street",paris,"Auteuil","place Paul Reynaud"
"street",paris,"Muette","place de Costa Rica"
"street",paris,"Chaillot","place Rochambeau"
"street",paris,"Muette","avenue Rodin"
"street",paris,"Auteuil","rue du Général Roques"
"street",paris,"Auteuil","avenue de Rouvray"
"street",paris,"Porte Dauphine","rue des Sablons"
"street",paris,"Porte Dauphine","villa Saïd"
"street",paris,"Muette","rue Francisque Sarcey"
"street",paris,"Auteuil","villa Victorien Sardou"
"street",paris,"Auteuil","avenue du Général Sarrail"
"street",paris,"Muette","villa Scheffer"
"street",paris,"Muette","rue Scheffer"
"street",paris,"Muette","passage Singer"
"street",paris,"Porte Dauphine","rue de Sontay"
"street",paris,"Auteuil","place du Général Stefanik"
"street",paris,"Auteuil","boulevard Suchet"
"street",paris,"Auteuil","avenue des Tilleuls"
"street",paris,"Muette","villa de la Tour"
"street",paris,"Auteuil","route des Tribunes"
"street",paris,"Auteuil","rue de Varize"
"street",paris,"Muette","rue Bois Le Vent"
"street",paris,"Auteuil","avenue de Versailles"
"street",paris,"Chaillot","rue Yvon Villarceau"
"street",paris,"Auteuil","impasse Voltaire"
"street",paris,"Porte Dauphine","rue Weber"
"street",paris,"Auteuil","rue Charles Marie Widor"
"street",paris,"Epinettes","passage Saint-Ange"
"street",paris,"Epinettes","villa Saint-Ange"
"street",paris,"Epinettes","voie AQ/17"
"street",paris,"Ternes","villa de la Grande Armée"
"street",paris,"Epinettes","voie AS/17"
"street",paris,"Epinettes","rue Auboin"
"street",paris,"Plaine de Monceaux","rue Barye"
"street",paris,"Ternes","square Gaston Bertandeau"
"street",paris,"Epinettes","rue Berzélius"
"street",paris,"Epinettes","passage Berzélius"
"street",paris,"Ternes","voie BO/17"
"street",paris,"Epinettes","rue Paul Bodin"
"street",paris,"Epinettes","rue André Bréchet"
"street",paris,"Ternes","rue Brey"
"street",paris,"Ternes","rue Brunel"
"street",paris,"Ternes","avenue des Pavillons"
"street",paris,"Chapelle","rue Émile Bertin"
"street",paris,"Chapelle","voie BG/18"
"street",paris,"Chapelle","voie BH/18"
"street",paris,"Goutte d'Or","voie BJ/18"
"street",paris,"Goutte d'Or","voie BL/18"
"street",paris,"Chapelle","voie BN/18"
"street",paris,"Grandes Carrières","rue Lepic"
"street",paris,"Goutte d'Or","rue Jean-François Lépine"
"street",paris,"Clignancourt","rue Livingstone"
"street",paris,"Père Lachaise","rue Boyer"
"street",paris,"Ternes","avenue Carnot"
"street",paris,"Ternes","avenue de la Porte de Champerret"
"street",paris,"Plaine de Monceaux","rue Le Chatelier"
"street",paris,"Plaine de Monceaux","rue de Chazelles"
"street",paris,"Plaine de Monceaux","rue Léon Cogniet"
"street",paris,"Epinettes","villa Sainte-Croix"
"street",paris,"Ternes","boulevard Gouvion-Saint-Cyr"
"street",paris,"Plaine de Monceaux","rue Jouffroy d'Abbans"
"street",paris,"Saint-Georges","rue Frochot"
"street",paris,"Chaussée d'Antin","rue des Italiens"
"street",paris,"Faubourg Montmartre","passage Jouffroy"
"street",paris,"Saint-Georges","rue Laferrière"
"street",paris,"Rochechouart","rue Hippolyte Lebas"
"street",paris,"Rochechouart","rue Manuel"
"street",paris,"Saint-Georges","rue de La Rochefoucauld"
"street",paris,"Faubourg Montmartre","impasse de la Boule Rouge"
"street",paris,"Faubourg Montmartre","rue de la Boule Rouge"
"street",paris,"Saint-Georges","passage Alfred Stevens"
"street",paris,"Jardin des Plantes","rue Censier"
"street",paris,"Jardin des Plantes","rue de la Clef"
"street",paris,"Val de Grâce","rue Royer-Collard"
"street",paris,"Val de Grâce","rue Pierre Et Marie Curie"
"street",paris,"Saint-Victor","rue Descartes"
"street",paris,"Jardin des Plantes","rue Georges Desplas"
"street",paris,"Jardin des Plantes","rue Dolomieu"
"street",paris,"Sorbonne","rue Domat"
"street",paris,"Saint-Victor","rue de la Montagne Sainte-Geneviève"
"street",paris,"Sorbonne","rue Le Goff"
"street",paris,"Saint-Victor","voie H/5"
"street",paris,"Sorbonne","rue de la Huchette"
"street",paris,"Val de Grâce","rue des Fossés Saint-Jacques"
"street",paris,"Sorbonne","rue Laplace"
"street",paris,"Saint-Victor","rue Jacques-Henri Lartigue"
"street",paris,"Val de Grâce","rue Malebranche"
"street",paris,"Jardin des Plantes","rue Malus"
"street",paris,"Saint-Victor","port de Montebello"
"street",paris,"Saint-Victor","rue de Navarre"
"street",paris,"Val de Grâce","place P/5"
"street",paris,"Sorbonne","rue Paillet"
"street",paris,"Sorbonne","place Paul Painlevé"
"street",paris,"Jardin des Plantes","rue Pestalozzi"
"street",paris,"Jardin des Plantes","rue Poliveau"
"street",paris,"Sorbonne","rue Xavier Privas"
"street",paris,"Sorbonne","rue des Prêtres Saint-Séverin"
"street",paris,"Sorbonne","place de la Sorbonne"
"street",paris,"Val de Grâce","rue Soufflot"
"street",paris,"Sorbonne","rue Thénard"
"street",paris,"Sorbonne","rue Toullier"
"street",paris,"Jardin des Plantes","rue de Valence"
"street",paris,"Val de Grâce","rue Vauquelin"
"street",paris,"Val de Grâce","boulevard Saint-Michel"
"street",paris,"Jardin des Plantes","avenue des Gobelins"
"street",paris,"Monnaie","rue des Grands Augustins"
"street",paris,"Notre-Dame des Champs","rue Sainte-Beuve"
"street",paris,"Saint-Germain des Prés","rue Bonaparte"
"street",paris,"Notre-Dame des Champs","rue Bréa"
"street",paris,"Notre-Dame des Champs","rue Jules Chaplain"
"street",paris,"Saint-Germain des Prés","rue de Bourbon Le Château"
"street",paris,"Odéon","place Paul Claudel"
"street",paris,"Monnaie","rue de l'Ancienne Comédie"
"street",paris,"Monnaie","impasse de Conti"
"street",paris,"Monnaie","quai de Conti"
"street",paris,"Notre-Dame des Champs","voie D/6"
"street",paris,"Odéon","rue Casimir Delavigne"
"street",paris,"Odéon","rue Antoine Dubois"
"street",paris,"Notre-Dame des Champs","rue Dupin"
"street",paris,"Notre-Dame des Champs","voie E/6"
"street",paris,"Monnaie","rue de l'Éperon"
"street",paris,"Notre-Dame des Champs","rue Jean-François Gerbillon"
"street",paris,"Saint-Germain des Prés","rue Gozlin"
"street",paris,"Monnaie","place de l'Institut"
"street",paris,"Saint-Germain des Prés","rue Jacob"
"street",paris,"Odéon","rue Henry de Jouvenel"
"street",paris,"Notre-Dame des Champs","rue Mayet"
"street",paris,"Monnaie","rue de l'École de Médecine"
"street",paris,"Odéon","rue de Médicis"
"street",paris,"Monnaie","rue Mignon"
"street",paris,"Odéon","rue Palatine"
"street",paris,"Saint-Germain des Prés","rue Bernard Palissy"
"street",paris,"Saint-Germain des Prés","place Saint-Germain des Prés"
"street",paris,"Odéon","rue Racine"
"street",paris,"Odéon","rue Servandoni"
"street",paris,"Odéon","rue des Quatre Vents"
